,price,living_rooms,bedrooms,bathrooms,town_city,outward_code,property_type,tags
834,4498.0,1.0,3.0,2.0,London,SW11,flat,located
835,4500.0,5.0,5.0,2.0,Surrey,GU15,detached house,family
836,4500.0,1.0,3.0,2.0,Kingston,KT2,flat,short let
837,4500.0,1.0,1.0,1.0,London,SW1W,flat,serviced
838,4500.0,2.0,4.0,3.0,Berkshire,SL4,semi-detached house,spacious
839,4500.0,2.0,5.0,3.0,Surrey,GU15,detached house,garden
840,4500.0,1.0,7.0,2.0,Guildfod,GU2,semi-detached house,furnished
841,4500.0,3.0,7.0,3.0,Essex,CM4,detached house,none
842,4333.0,1.0,1.0,1.0,London,SW1X,flat,spacious
843,4333.0,2.0,2.0,2.0,London,NW1,flat,located
844,4333.0,1.0,2.0,2.0,London,WC1B,flat,refurbished
845,4333.0,1.0,4.0,2.0,London,NW8,flat,none
846,4333.0,1.0,3.0,2.0,London,EC1V,flat,none
847,4333.0,1.0,2.0,2.0,London,SW5,flat,none
848,4333.0,2.0,6.0,3.0,London,SW4,terraced house,none
849,4333.0,1.0,3.0,3.0,London,E1,flat,spacious
850,4333.0,2.0,2.0,2.0,London,W1K,flat,spacious
851,4333.0,1.0,3.0,2.0,London,W2,property,refurbished
852,4333.0,1.0,3.0,2.0,London,NW3,flat,located
853,4333.0,1.0,3.0,2.0,London,W2,flat,refurbished
854,4333.0,2.0,4.0,3.0,London,W2,terraced house,spacious
855,4333.0,1.0,2.0,2.0,London,W1T,flat,located
856,4334.0,1.0,2.0,2.0,London,W2,flat,modern
857,4333.0,1.0,2.0,2.0,London,SW7,flat,none
858,4333.0,1.0,2.0,1.0,London,W1K,flat,none
859,4333.0,1.0,2.0,2.0,London,SW1E,flat,furnished
860,4333.0,1.0,3.0,2.0,London,WC1H,flat,garden
861,4250.0,1.0,1.0,1.0,London,EC1V,flat,furnished
862,4250.0,3.0,4.0,2.0,Twickenham,TW1,detached house,spacious
863,4250.0,3.0,4.0,3.0,London,SE22,terraced house,family
864,4250.0,2.0,3.0,3.0,London,N1,property,located
865,4247.0,1.0,2.0,2.0,London,SW3,flat,refurbished
866,4247.0,1.0,2.0,2.0,London,SW3,flat,none
867,4247.0,1.0,2.0,2.0,London,SW3,flat,located
868,4247.0,1.0,2.0,1.0,London,SW3,flat,spacious
869,4247.0,1.0,2.0,1.0,London,SW3,flat,located
870,4247.0,1.0,2.0,2.0,London,SW3,flat,modern
871,4247.0,1.0,2.0,2.0,London,SW3,flat,located
872,4247.0,1.0,3.0,3.0,London,W6,flat,refurbished
873,4247.0,1.0,2.0,2.0,London,SW3,flat,modern
874,4247.0,1.0,2.0,2.0,London,SW3,flat,spacious
875,4247.0,1.0,2.0,1.0,London,SW3,flat,decorated
876,4247.0,1.0,2.0,2.0,London,SW3,flat,spacious
877,4247.0,1.0,2.0,2.0,London,SW3,flat,located
878,4247.0,1.0,2.0,2.0,London,SW3,flat,located
879,4138.0,1.0,3.0,2.0,London,NW6,terraced house,garden
880,4138.0,1.0,2.0,2.0,London,SW3,flat,garden
881,4138.0,1.0,2.0,2.0,London,SW3,flat,spacious
882,4138.0,1.0,3.0,2.0,London,NW6,terraced house,located
883,4140.0,2.0,6.0,3.0,London,N19,end terrace house,located
884,4138.0,1.0,2.0,2.0,London,SW3,flat,garden
885,4138.0,1.0,2.0,2.0,London,SW3,flat,garden
886,4130.0,1.0,5.0,2.0,London,SW5,mews house,shortlet
887,4120.0,1.0,4.0,1.0,London,SE13,flat,furnished
888,4120.0,1.0,2.0,1.0,London,N1,flat,furnished
889,4117.0,1.0,3.0,2.0,London,W6,flat,located
890,4117.0,1.0,2.0,2.0,London,W1W,flat,located
891,4117.0,1.0,2.0,1.0,London,SW7,flat,none
892,4117.0,1.0,3.0,1.0,London,W2,flat,none
893,4117.0,1.0,3.0,2.0,London,W2,flat,none
894,4050.0,1.0,6.0,2.0,Oxford OX4,OX4,property,student
895,4047.0,1.0,2.0,1.0,Oxford,OX4,flat,furnished
896,4045.0,1.0,2.0,2.0,London,W6,flat,furnished
897,4033.0,1.0,2.0,2.0,London,E1,flat,furnished
898,4034.0,1.0,1.0,1.0,London,W1D,flat,spacious
899,4030.0,1.0,2.0,2.0,London,SW11,flat,located
900,4030.0,1.0,2.0,2.0,London,SW11,flat,located
901,4030.0,1.0,2.0,2.0,London,SW11,flat,none
902,4030.0,1.0,1.0,1.0,London,W1F,flat,furnished
903,4030.0,1.0,1.0,1.0,London,W1F,flat,furnished
904,4030.0,1.0,1.0,1.0,London,W1F,flat,furnished
905,4030.0,1.0,2.0,2.0,London,SW11,flat,located
906,4030.0,1.0,1.0,1.0,London,W1F,flat,none
907,4030.0,1.0,2.0,2.0,London,SW11,flat,none
908,4030.0,1.0,2.0,1.0,London,W2,flat,none
909,3935.0,1.0,8.0,3.0,Leeds,LS3,terraced house,none
910,3935.0,1.0,2.0,2.0,London,EC3R,flat,none
911,3935.0,1.0,2.0,2.0,London,EC3R,flat,serviced
912,3925.0,1.0,2.0,2.0,London,WC1N,flat,modern
913,3922.0,1.0,2.0,2.0,London,SW11,flat,none
914,3922.0,1.0,2.0,2.0,London,SW3,flat,located
915,3922.0,1.0,2.0,2.0,London,SW3,flat,refurbished
916,3922.0,1.0,2.0,2.0,London,SW3,flat,located
917,3878.0,1.0,2.0,1.0,London,SW3,flat,spacious
918,3878.0,1.0,2.0,1.0,London,SW3,flat,spacious
919,3878.0,1.0,2.0,2.0,London,SW3,flat,garden
920,3878.0,1.0,2.0,2.0,London,SW3,flat,spacious
921,3878.0,1.0,2.0,2.0,London,SW3,flat,spacious
922,3878.0,1.0,2.0,2.0,London,SW3,flat,spacious
923,3878.0,1.0,2.0,1.0,London,SW3,flat,spacious
924,3878.0,1.0,2.0,1.0,London,SW3,flat,located
925,3878.0,1.0,2.0,2.0,London,SW11,flat,located
926,3878.0,1.0,2.0,2.0,London,SW11,flat,none
927,3878.0,1.0,2.0,2.0,London,SW3,flat,garden
928,3878.0,1.0,2.0,2.0,London,SW3,flat,none
929,3879.0,1.0,2.0,2.0,London,SW3,flat,serviced
930,3878.0,1.0,2.0,2.0,London,SW3,flat,garden
931,3878.0,1.0,2.0,2.0,London,W1U,flat,none
932,3878.0,1.0,2.0,2.0,London,SW11,flat,located
933,3878.0,1.0,2.0,2.0,London,SW11,flat,located
934,3895.0,1.0,3.0,2.0,London,SW13,detached house,family
935,3896.0,1.0,2.0,2.0,London,W14,flat,none
936,3896.0,1.0,3.0,3.0,London,W8,terraced house,modern
937,3896.0,1.0,3.0,2.0,London,W8,terraced house,furnished
938,3895.0,1.0,3.0,2.0,London,SW13,detached house,located
939,3895.0,2.0,4.0,3.0,Teddington,TW11,semi-detached house,refurbished
940,3895.0,1.0,6.0,3.0,Guildford,GU2,detached house,furnished
941,3896.0,1.0,3.0,3.0,London,W11,flat,modern
942,3887.0,1.0,3.0,2.0,London,SW11,flat,none
943,3878.0,1.0,2.0,1.0,London,SW11,flat,furnished
944,3878.0,1.0,2.0,2.0,London,SW3,flat,located
945,3878.0,1.0,2.0,1.0,London,SW3,flat,garden
946,3878.0,1.0,2.0,1.0,London,SW3,flat,none
947,3878.0,1.0,2.0,2.0,London,SW3,flat,spacious
948,3900.0,1.0,3.0,2.0,London,W2,flat,spacious
949,3900.0,1.0,2.0,2.0,London,E14,flat,none
950,3900.0,1.0,3.0,3.0,London,SW3,detached house,none
951,3900.0,1.0,3.0,2.0,London,NW8,flat,spacious
952,3900.0,1.0,3.0,2.0,London,SW10,flat,garden
953,3900.0,1.0,5.0,4.0,London,E14,town house,none
954,3900.0,1.0,1.0,1.0,London,W1J,flat,none
955,3900.0,2.0,4.0,1.0,London,NW6,terraced house,refurbished
956,3900.0,1.0,2.0,2.0,London,EC2A,flat,furnished
957,3900.0,1.0,2.0,2.0,London,SW1P,flat,furnished
958,3900.0,1.0,2.0,2.0,London,WC2R,flat,furnished
959,3900.0,1.0,3.0,3.0,London,W11,flat,spacious
960,3900.0,1.0,2.0,2.0,London,SW3,flat,none
961,3900.0,1.0,5.0,4.0,London,EC1V,flat,refurbished
962,3900.0,1.0,9.0,9.0,Plymouth,PL4,town house,student
963,3900.0,1.0,2.0,2.0,London,N1C,flat,refurbished
964,3900.0,1.0,2.0,2.0,London,NW1,flat,decorated
965,3900.0,1.0,2.0,1.0,Bristol BS8,BS8,flat,furnished
966,3900.0,1.0,2.0,2.0,London,E14,flat,modern
967,3900.0,1.0,1.0,1.0,London,WC2E,flat,garden
968,3900.0,1.0,3.0,2.0,London,NW8,flat,spacious
969,3900.0,1.0,3.0,2.0,London,SW15,flat,long let
970,3900.0,1.0,3.0,3.0,London,W11,flat,garden
971,3900.0,1.0,2.0,1.0,London,W1U,flat,none
972,3900.0,1.0,3.0,2.0,London,WC1E,flat,garden
973,3900.0,1.0,3.0,3.0,London,W11,flat,modern
974,3900.0,1.0,3.0,2.0,London,SW1P,flat,refurbished
975,3900.0,1.0,2.0,2.0,London,NW3,flat,modern
976,3900.0,1.0,5.0,4.0,London,E14,town house,none
977,3900.0,1.0,3.0,2.0,London,NW8,flat,spacious
978,3900.0,1.0,3.0,2.0,London,SW15,flat,long let
979,3900.0,1.0,5.0,4.0,London,E14,town house,none
980,3900.0,1.0,2.0,2.0,London,WC2A,flat,furnished
981,3900.0,1.0,3.0,2.0,London,SW11,flat,furnished
982,3900.0,1.0,1.0,1.0,London,WC2E,flat,garden
983,3900.0,1.0,3.0,2.0,London,SW3,flat,none
984,3900.0,2.0,4.0,1.0,London,W2,flat,decorated
985,3900.0,1.0,1.0,1.0,London,SW5,flat,garden
986,3900.0,1.0,2.0,2.0,London,NW8,flat,spacious
987,3900.0,1.0,3.0,2.0,London,SW11,flat,located
988,3900.0,1.0,2.0,2.0,London,SW3,flat,furnished
989,3900.0,1.0,2.0,2.0,London,NW8,flat,spacious
990,3900.0,1.0,3.0,2.0,London,SW10,flat,garden
991,3900.0,1.0,2.0,2.0,London,N1C,flat,refurbished
992,3900.0,1.0,2.0,2.0,London,W1K,flat,modern
993,3900.0,1.0,3.0,2.0,London,NW8,flat,modern
994,3900.0,1.0,3.0,2.0,London,E1W,flat,spacious
995,3900.0,1.0,3.0,2.0,London,SW7,flat,family
996,3900.0,2.0,3.0,2.0,London,NW3,semi-detached house,none
997,3900.0,1.0,2.0,2.0,London,NW8,flat,spacious
998,3900.0,1.0,3.0,2.0,London,NW3,flat,none
999,3900.0,1.0,2.0,2.0,London,SW3,flat,garden
1000,3900.0,1.0,2.0,1.0,London,SW19,flat,short let
1001,3900.0,1.0,2.0,2.0,London,WC2A,flat,furnished
1002,3900.0,2.0,5.0,2.0,London,SW19,semi-detached house,modern
1003,3900.0,1.0,2.0,2.0,London,SW6,flat,furnished
1004,3900.0,1.0,5.0,4.0,London,E14,end terrace house,student
1005,3900.0,1.0,5.0,4.0,London,E14,town house,student
1006,3900.0,1.0,5.0,3.0,London,E14,town house,student
1007,3900.0,1.0,5.0,5.0,Isle,,town house,student
1008,3900.0,1.0,1.0,1.0,London,W2,flat,furnished
1009,3900.0,1.0,5.0,4.0,London,E14,town house,student
1010,3900.0,1.0,3.0,2.0,London,E1,flat,none
1011,3900.0,1.0,3.0,3.0,London,W2,flat,garden
1012,3900.0,1.0,2.0,2.0,London,SW1E,flat,none
1013,3900.0,1.0,6.0,6.0,HMO,OX3,terraced house,furnished
1014,3900.0,1.0,10.0,3.0,HMO,OX3,detached house,furnished
1015,3900.0,1.0,3.0,2.0,London,SW7,flat,garden
1016,3900.0,2.0,2.0,2.0,London,SW7,flat,none
1017,3900.0,1.0,2.0,2.0,London,W1U,flat,none
1018,3900.0,1.0,5.0,3.0,London,SE1,town house,garden
1019,3900.0,1.0,3.0,2.0,London,E3,flat,decorated
1020,3900.0,1.0,2.0,1.0,London,W1J,flat,spacious
1021,3900.0,1.0,9.0,9.0,Plymouth,PL4,town house,student
1022,3900.0,1.0,3.0,2.0,London,NW8,flat,modern
1023,3900.0,1.0,3.0,2.0,London,E1W,flat,spacious
1024,3900.0,2.0,2.0,2.0,London,E14,flat,furnished
1025,3900.0,1.0,2.0,2.0,London,W1K,flat,spacious
1026,3900.0,1.0,3.0,2.0,London,SW7,flat,none
1027,3900.0,1.0,2.0,2.0,London,NW8,flat,spacious
1028,3900.0,1.0,2.0,2.0,London,NW3,flat,spacious
1029,3900.0,1.0,3.0,2.0,London,SW8,flat,modern
1030,3900.0,1.0,3.0,2.0,London,SW7,flat,long let
1031,3900.0,2.0,5.0,2.0,London,SW19,semi-detached house,modern
1032,3900.0,1.0,5.0,4.0,London,E14,town house,student
1033,3900.0,2.0,5.0,3.0,London,N3,detached house,spacious
1034,3900.0,1.0,2.0,1.0,London,W1K,flat,none
1035,3900.0,1.0,3.0,3.0,London,SW1W,flat,none
1036,3900.0,1.0,5.0,4.0,London,E14,town house,student
1037,3900.0,1.0,3.0,1.0,London,SW3,flat,located
1038,3900.0,1.0,3.0,3.0,London,W5,flat,modern
1039,3900.0,1.0,2.0,2.0,London,NW8,flat,spacious
1040,3900.0,1.0,3.0,3.0,London,W2,flat,garden
1041,3900.0,1.0,6.0,6.0,HMO,OX3,terraced house,furnished
1042,3900.0,1.0,10.0,3.0,HMO,OX3,detached house,furnished
1043,3900.0,1.0,3.0,2.0,London,SW7,flat,garden
1044,3900.0,1.0,2.0,2.0,London,W1U,flat,spacious
1045,3900.0,2.0,2.0,2.0,London,SW7,flat,none
1046,3900.0,1.0,2.0,2.0,London,W1U,flat,none
1047,3900.0,1.0,2.0,2.0,London,SW7,flat,none
1048,3900.0,2.0,4.0,3.0,London,NW6,flat,none
1049,3900.0,1.0,4.0,2.0,London,SW1X,flat,none
1050,3900.0,1.0,2.0,1.0,London,W1J,flat,spacious
1051,3900.0,1.0,3.0,2.0,London,SE1,flat,modern
1052,3900.0,1.0,2.0,3.0,London,SW1X,flat,none
1053,3900.0,1.0,3.0,2.0,London,W1K,flat,none
1054,3900.0,1.0,2.0,1.0,London,W1J,flat,modern
1055,3900.0,1.0,3.0,2.0,London,SW5,end terrace house,located
1056,3900.0,1.0,3.0,2.0,London,SW7,flat,long let
1057,3900.0,1.0,2.0,2.0,London,E14,flat,modern
1058,3900.0,1.0,3.0,2.0,London,SW7,flat,none
1059,3900.0,1.0,1.0,1.0,London,W1J,flat,located
1060,3900.0,3.0,5.0,2.0,London,SW17,terraced house,spacious
1061,3900.0,1.0,2.0,2.0,London,SW7,flat,none
1062,3900.0,2.0,4.0,3.0,London,NW6,flat,none
1063,3900.0,1.0,1.0,1.0,London,W1J,flat,located
1064,3900.0,1.0,3.0,2.0,London,SW8,flat,modern
1065,3900.0,1.0,2.0,2.0,London,NW3,flat,spacious
1066,3900.0,3.0,5.0,2.0,London,SW17,terraced house,spacious
1067,3900.0,1.0,5.0,4.0,London,E14,terraced house,student
1068,3900.0,1.0,5.0,4.0,London,E14,terraced house,student
1069,3900.0,1.0,5.0,4.0,London,E14,town house,student
1070,3900.0,1.0,5.0,4.0,London,E14,detached house,student
1071,3900.0,1.0,5.0,4.0,London,E14,terraced house,student
1072,3900.0,1.0,5.0,4.0,London,E14,end terrace house,student
1073,3900.0,1.0,2.0,2.0,London,NW3,flat,modern
1074,3900.0,1.0,5.0,4.0,London,E14,town house,student
1075,3900.0,1.0,5.0,4.0,London,E14,terraced house,student
1076,3900.0,1.0,5.0,4.0,London,E14,terraced house,student
1077,3900.0,1.0,5.0,4.0,London,E14,detached house,student
1078,3900.0,1.0,5.0,4.0,London,E14,terraced house,student
1079,3900.0,1.0,5.0,4.0,London,E14,terraced house,student
1080,3900.0,1.0,5.0,4.0,London,E14,detached house,student
1081,3900.0,1.0,3.0,2.0,London,SE1,flat,none
1082,3900.0,1.0,3.0,2.0,London,SE1,flat,modern
1083,3900.0,1.0,2.0,2.0,London,SW19,flat,modern
1084,3900.0,1.0,1.0,1.0,London,W1T,flat,spacious
1085,3900.0,1.0,2.0,2.0,London,NW3,flat,modern
1086,3900.0,1.0,2.0,2.0,London,SE1,flat,located
1087,3900.0,1.0,3.0,3.0,London,W11,flat,none
1088,3900.0,1.0,4.0,3.0,London,N10,property,garden
1089,3900.0,1.0,2.0,2.0,London,W8,flat,refurbished
1090,3900.0,1.0,9.0,3.0,Nottingham,NG2,end terrace house,none
1091,3900.0,1.0,3.0,2.0,London,SW5,flat,furnished
1092,3900.0,1.0,2.0,2.0,London,NW3,flat,garden
1093,3900.0,1.0,3.0,2.0,London,SE1,flat,located
1094,3900.0,2.0,6.0,2.0,Guildford,GU2,terraced house,none
1095,3900.0,1.0,10.0,10.0,Sheffield,S2,flat,ready
1096,3900.0,2.0,3.0,2.0,London,SW10,flat,located
1097,3900.0,2.0,3.0,2.0,London,W1H,flat,spacious
1098,3900.0,1.0,3.0,2.0,London,W10,flat,none
1099,3900.0,1.0,3.0,2.0,London,SW11,flat,located
1100,3900.0,1.0,2.0,2.0,London,SW7,flat,garden
1101,3900.0,1.0,3.0,3.0,London,NW1,flat,refurbished
1102,3900.0,1.0,2.0,2.0,London,SW3,flat,furnished
1103,3900.0,1.0,3.0,2.0,London,SW11,flat,furnished
1104,3900.0,1.0,1.0,1.0,London,W1J,flat,refurbished
1105,3900.0,1.0,3.0,2.0,London,SW11,flat,furnished
1106,3900.0,1.0,1.0,1.0,London,SW5,flat,garden
1107,3900.0,1.0,2.0,2.0,London,NW8,flat,spacious
1108,3900.0,1.0,2.0,2.0,London,NW8,flat,spacious
1109,3900.0,1.0,5.0,4.0,London,E14,detached house,garden
1110,3900.0,2.0,4.0,1.0,London,W2,flat,decorated
1111,3900.0,1.0,2.0,2.0,London,W2,flat,none
1112,3900.0,2.0,4.0,2.0,London,W14,property,garden
1113,3900.0,1.0,2.0,2.0,London,W1K,flat,none
1114,3900.0,1.0,3.0,2.0,London,SW5,end terrace house,located
1115,3900.0,1.0,2.0,2.0,London,N1,flat,none
1116,3900.0,3.0,5.0,2.0,London,SW17,terraced house,spacious
1117,3900.0,1.0,4.0,2.0,London,SW1X,flat,none
1118,3900.0,1.0,2.0,1.0,London,W1J,flat,spacious
1119,3900.0,1.0,3.0,2.0,London,SE1,flat,modern
1120,3900.0,1.0,3.0,2.0,London,E1,flat,spacious
1121,3900.0,1.0,2.0,2.0,London,SW3,flat,spacious
1122,3900.0,1.0,2.0,2.0,London,WC1R,flat,spacious
1123,3900.0,2.0,5.0,3.0,London,NW11,property,garden
1124,3900.0,1.0,3.0,2.0,London,SW8,flat,none
1125,3900.0,1.0,2.0,2.0,London,NW8,flat,modern
1126,3900.0,2.0,4.0,2.0,Oxfordshire,OX16,detached house,furnished
1127,3900.0,1.0,3.0,2.0,London,SW8,flat,newly built
1128,3900.0,1.0,3.0,2.0,London,SW3,flat,none
1129,3900.0,1.0,2.0,2.0,London,SW1W,flat,short let
1130,3900.0,1.0,2.0,2.0,London,W2,flat,none
1131,3900.0,1.0,2.0,2.0,London,W2,flat,none
1132,3900.0,2.0,4.0,2.0,London,W14,property,garden
1133,3900.0,1.0,2.0,2.0,London,W1K,flat,none
1134,3900.0,1.0,2.0,2.0,London,W14,flat,none
1135,3900.0,1.0,1.0,1.0,London,W2,flat,furnished
1136,3900.0,1.0,5.0,4.0,London,E14,town house,student
1137,3900.0,2.0,3.0,3.0,London,SW8,flat,spacious
1138,3900.0,1.0,3.0,2.0,London,NW11,flat,located
1139,3900.0,1.0,2.0,2.0,London,SE1,flat,none
1140,3900.0,1.0,3.0,2.0,London,W9,flat,furnished
1141,3900.0,1.0,3.0,2.0,London,W2,flat,none
1142,3900.0,1.0,3.0,2.0,London,SW8,flat,located
1143,3900.0,1.0,3.0,2.0,London,SW7,flat,modern
1144,3900.0,1.0,2.0,2.0,London,NW3,flat,none
1145,3900.0,1.0,5.0,3.0,London,E14,town house,refurbished
1146,3900.0,1.0,5.0,4.0,London,E14,town house,student
1147,3900.0,2.0,2.0,2.0,London,SW5,flat,garden
1148,3900.0,1.0,5.0,2.0,London,SE1,town house,furnished
1149,3900.0,1.0,2.0,2.0,London,SW19,flat,short let
1150,3900.0,1.0,2.0,2.0,London,W14,flat,none
1151,3900.0,1.0,5.0,4.0,London,E14,town house,garden
1152,3900.0,1.0,3.0,3.0,London,SW3,flat,long let
1153,3900.0,1.0,2.0,2.0,London,SW6,flat,furnished
1154,3900.0,1.0,3.0,2.0,London,SW7,flat,spacious
1155,3900.0,1.0,2.0,2.0,London,W8,flat,garden
1156,3900.0,1.0,6.0,3.0,Guildford GU2,GU2,terraced house,garden
1157,3900.0,1.0,3.0,2.0,London,W2,flat,none
1158,3900.0,1.0,6.0,5.0,London,E14,town house,refurbished
1159,3900.0,1.0,2.0,2.0,London,SW1W,flat,spacious
1160,3900.0,1.0,3.0,2.0,London,SW7,flat,spacious
1161,3900.0,1.0,1.0,1.0,London,W1J,flat,refurbished
1162,3900.0,1.0,3.0,2.0,London,NW11,flat,located
1163,3900.0,1.0,1.0,1.0,London,W2,flat,furnished
1164,3900.0,1.0,2.0,2.0,London,EC2A,flat,spacious
1165,3900.0,1.0,2.0,2.0,London,SW6,flat,furnished
1166,3900.0,1.0,3.0,2.0,London,W13,mews house,garden
1167,3900.0,1.0,2.0,1.0,London,W1U,flat,none
1168,3900.0,1.0,2.0,2.0,London,W1G,flat,modern
1169,3900.0,1.0,2.0,2.0,London,SW19,flat,short let
1170,3900.0,1.0,2.0,2.0,London,SW1P,flat,none
1171,3900.0,2.0,2.0,2.0,London,E14,flat,none
1172,3900.0,1.0,2.0,2.0,London,NW3,flat,none
1173,3900.0,1.0,5.0,4.0,London,E14,town house,student
1174,3900.0,1.0,2.0,2.0,London,W1K,flat,none
1175,3900.0,1.0,2.0,2.0,London,W14,flat,none
1176,3900.0,1.0,2.0,2.0,London,EC2A,flat,spacious
1177,3900.0,1.0,2.0,2.0,London,W2,flat,none
1178,3900.0,1.0,2.0,2.0,London,W2,flat,none
1179,3900.0,2.0,4.0,2.0,London,W14,property,garden
1180,3900.0,1.0,5.0,4.0,London,E14,end terrace house,student
1181,3900.0,1.0,5.0,4.0,London,E14,town house,student
1182,3900.0,1.0,5.0,3.0,London,E14,town house,student
1183,3900.0,1.0,5.0,5.0,Isle,,town house,student
1184,3900.0,2.0,3.0,2.0,London,W11,end terrace house,spacious
1185,3900.0,1.0,2.0,2.0,London,W14,flat,spacious
1186,3900.0,1.0,1.0,1.0,London,NW1,flat,modern
1187,3900.0,1.0,2.0,1.0,London,W1U,flat,none
1188,3900.0,1.0,5.0,4.0,London,E14,town house,student
1189,3900.0,1.0,5.0,4.0,London,E14,town house,refurbished
1190,3900.0,1.0,5.0,4.0,London,E14,end terrace house,student
1191,3900.0,1.0,2.0,2.0,London,E14,flat,none
1192,3900.0,1.0,1.0,1.0,London,W1J,flat,refurbished
1193,3900.0,1.0,1.0,1.0,London,W1J,flat,spacious
1194,3900.0,1.0,4.0,3.0,London,W2,flat,refurbished
1195,3900.0,1.0,2.0,2.0,London,W1K,flat,located
1196,3900.0,2.0,6.0,2.0,Brighton BN2,BN2,semi-detached house,ready
1197,3900.0,2.0,4.0,2.0,Harrow,HA2,semi-detached house,garden
1198,3900.0,1.0,2.0,2.0,London,SW1W,flat,short let
1199,3900.0,1.0,9.0,9.0,Sheffield,S2,flat,none
1200,3900.0,1.0,2.0,2.0,London,W6,flat,none
1201,3900.0,1.0,3.0,2.0,London,W13,mews house,garden
1202,3900.0,1.0,2.0,1.0,London,W6,flat,furnished
1203,3900.0,1.0,2.0,1.0,London,W1U,flat,none
1204,3900.0,1.0,2.0,2.0,London,SW7,flat,spacious
1205,3900.0,1.0,5.0,4.0,London,E14,town house,student
1206,3900.0,1.0,2.0,2.0,London,W6,flat,none
1207,3900.0,1.0,2.0,1.0,London,W1J,flat,refurbished
1208,3900.0,1.0,1.0,1.0,London,SW3,flat,modern
1209,3900.0,1.0,1.0,1.0,London,W1K,flat,none
1210,3900.0,1.0,1.0,1.0,London,NW1,flat,modern
1211,3900.0,1.0,2.0,1.0,London,W1U,flat,none
1212,3900.0,1.0,2.0,2.0,London,W2,flat,none
1213,3900.0,1.0,2.0,2.0,London,W14,flat,spacious
1214,3900.0,1.0,2.0,2.0,London,WC2A,flat,located
1215,3900.0,1.0,2.0,1.0,London,W1J,flat,spacious
1216,3900.0,1.0,2.0,1.0,London,W1U,flat,none
1217,3900.0,1.0,2.0,2.0,London,SW3,duplex,decorated
1218,3915.0,1.0,2.0,2.0,London,NW1,flat,furnished
1219,3912.0,1.0,1.0,1.0,London,SW6,flat,furnished
1220,3915.0,1.0,2.0,2.0,London,NW1,flat,furnished
1221,3913.0,1.0,7.0,7.0,Birmingham,B29,terraced house,student
1222,3909.0,1.0,3.0,2.0,London,SW10,flat,garden
1223,3910.0,1.0,2.0,1.0,Hertford,SG13,property,none
1224,3900.0,1.0,2.0,1.0,London,W1J,flat,spacious
1225,3900.0,1.0,2.0,1.0,London,W1U,flat,none
1226,3900.0,1.0,2.0,1.0,London,W1U,flat,modern
1227,3900.0,1.0,2.0,2.0,London,W1K,flat,located
1228,3900.0,1.0,2.0,2.0,London,SW1X,flat,garden
1229,3900.0,1.0,2.0,1.0,London,W6,flat,none
1230,3900.0,1.0,3.0,2.0,London,W2,flat,modern
1231,3943.0,1.0,7.0,7.0,Birmingham,B29,shared accommodation,renovated
1232,3943.0,1.0,7.0,7.0,Birmingham,B29,detached house,garden
1233,3944.0,1.0,2.0,2.0,London,W2,flat,spacious
1234,3943.0,1.0,2.0,2.0,London,W14,flat,spacious
1235,3943.0,1.0,2.0,2.0,London,SW3,flat,furnished
1236,3943.0,1.0,1.0,1.0,London,NW1,flat,none
1237,3943.0,1.0,2.0,1.0,London,SW7,flat,none
1238,3943.0,1.0,7.0,2.0,Brighton,BN2,shared accommodation,garden
1239,3943.0,1.0,2.0,2.0,London,W1W,flat,located
1240,3943.0,1.0,2.0,2.0,London,SW1W,flat,modern
1241,3943.0,1.0,2.0,3.0,London,W1W,flat,furnished
1242,3935.0,1.0,2.0,2.0,London,EC3R,flat,located
1243,3935.0,1.0,2.0,2.0,London,EC3R,flat,none
1244,3935.0,1.0,8.0,3.0,Leeds,LS3,terraced house,none
1245,3950.0,2.0,4.0,2.0,Middlesex,HA8,semi-detached house,newly built
1246,3950.0,1.0,3.0,2.0,Surrey,TW9,flat,none
1247,3950.0,2.0,5.0,3.0,Surrey,GU19,semi-detached house,none
1248,3950.0,4.0,4.0,3.0,Chester,CH4,detached house,furnished
1249,3950.0,1.0,3.0,3.0,London,W1H,flat,decorated
1250,3950.0,4.0,4.0,2.0,Merseyside,L25,detached house,garden
1251,3950.0,2.0,7.0,3.0,London,NW10,semi-detached house,spacious
1252,3950.0,1.0,3.0,3.0,Teddington,TW11,flat,none
1253,3950.0,2.0,5.0,3.0,London,W4,terraced house,refurbished
1254,3950.0,3.0,5.0,4.0,Fleet,GU51,detached house,garden
1255,3950.0,3.0,5.0,3.0,West,KT14,detached house,garden
1256,3950.0,1.0,2.0,2.0,London,SE1,flat,none
1257,3948.0,1.0,2.0,1.0,London,NW8,flat,furnished
1258,3948.0,1.0,3.0,3.0,London,E1W,flat,none
1259,3948.0,1.0,3.0,3.0,London,SW1V,flat,modern
1260,3948.0,1.0,3.0,3.0,Oxford OX4,OX4,semi-detached house,none
1261,3944.0,1.0,7.0,7.0,Birmingham,B29,terraced house,student
1262,3943.0,1.0,1.0,1.0,London,NW1,flat,spacious
1263,3961.0,1.0,2.0,1.0,London,SW7,flat,none
1264,3960.0,1.0,8.0,5.0,Coventry,CV1,terraced house,furnished
1265,3956.0,1.0,2.0,2.0,London,SW6,duplex,none
1266,3950.0,1.0,8.0,4.0,Hove,BN3,detached house,student
1267,3950.0,2.0,4.0,3.0,Altrincham,WA14,town house,located
