,price,living_rooms,bedrooms,bathrooms,town_city,outward_code,property_type,desc
553,17333.0,1.0,3.0,3.0,London,SW1A,flat,a stunning second floor lateral apartment situated on st jamess street the apartment benefits from three large double bedrooms three en suite bathrooms a spacious reception room dining
554,17333.0,1.0,3.0,3.0,London,SW1A,flat,a collection of beautifully refurbished apartments created by the crown estate and located in the heart of st jamess finished to a high specification each apartment has been impeccably
555,17333.0,3.0,4.0,4.0,London,SW6,flat,a fantastic four bedroom four bathroom penthouse measuring over  sq ft arranged over three floors with direct river views situated in imperial wharfimperial wharf offers a number of
556,17333.0,2.0,4.0,4.0,London,W1J,detached house,this modern house set over  floors is situated in a gated mews located in the heart of shepherd market with walking distance of st jamess park shopping facilities and transport links the
557,17333.0,1.0,3.0,3.0,London,SW1X,maisonette,an astonishingly grand first floor threebedroom maisonette apartment finished to a quality boasting bespoke glamour and effortless character located on this highly sought after and
558,17333.0,2.0,6.0,4.0,London,SW7,triplex,a unique bedroom triplex apartment on the lower ground ground and first floors of this handsome stucco fronted building with views onto the private gardens of rutland gate also benefits
559,17333.0,1.0,3.0,2.0,London,NW3,cottage,a charming and recently refurbished threefour bedroom cottage to let conveniently located in the heart of hampstead village and offering close proximity to both hampstead tube and the open
560,17333.0,3.0,4.0,4.0,London,SW6,property,ref ptyid ao this breathtaking penthouse apartment benefits from  degree views over london eat in kitchen three reception rooms  bedrooms  bathrooms also offering an abundance
561,17334.0,2.0,3.0,3.0,London,W1K,flat,short let situated in an attractive red bricked period building in a prime area of mayfair just off oxford street this superb apartment is arranged over  floors with  en suite bedrooms
562,17333.0,6.0,7.0,6.0,London,N2,terraced house,this beautiful detached house set behind a carriage driveway discreetly located off one of londons most prestigious avenues the property offers spacious living over two storeys across
563,17333.0,2.0,4.0,4.0,London,SW7,property,video tour available newly refurbished family home in the heart of south kensington this substantial house is arranged over five floors the lower ground floor has a bedroom reception room
564,17333.0,1.0,3.0,2.0,London,SW3,flat,short let a beautifully presented lateral apartment situated on the first floor with lift of this portered mansion building located just moments from harrods and the many restaurants
565,17333.0,1.0,1.0,2.0,London,SW1X,flat,oliver james are proud to offer this unique interior designed one bedroom lateral apartment located on the fourth floor of the landmark building one hyde park with views looking south over
566,17334.0,2.0,4.0,4.0,London,SW6,flat,long let arranged over the top  floors of a prestigious riverside development this stunning  bedroom penthouse provides farreaching views across london and is immaculately presented
567,17333.0,2.0,3.0,3.0,London,SW3,flat,a fabulously presented large  sq ft sq m family home in the heart of knightsbridge completely refurbished with air cooling and porter minutes away from the elegant harrods and
568,14300.0,2.0,6.0,4.0,London,SW7,property,a fantastic six bedroom house with modern landscaped private garden with a hot tub and sauna with all six bedrooms upstairs this makes the perfect family homeideally located in the heart of
569,14300.0,1.0,3.0,3.0,London,SE1,flat,this extremely well presented three bedroom duplex apartment is located in the stunning south bank tower se and forms part of the exclusive the black edition collection of premier
570,14300.0,1.0,3.0,3.0,London,SE1,flat,this elegant three bedroom duplex apartment form part of the exclusive the black edition collection of premier apartments in the highly desirable south bank tower development this
571,14270.0,1.0,4.0,4.0,London,W1K,flat,majestic mayfair penthouse close to oxford circus  minimum  months stay one of mayfairs finest and rarest penthouse residences the lift takes you up to the third floor where you will
572,14257.0,1.0,3.0,3.0,London,W1H,flat,short let serviced spacious and bright top th floor apartment features  bedrooms  bathrooms the apartment features  bedrooms one with en suite shower room one en suite toilet and one
573,14170.0,1.0,2.0,2.0,London,SW1W,flat,an impressive  square feet two double bedroom apartment available to rent in this exclusive development in ebury square the apartment has been interior designed to a very high
574,14083.0,2.0,3.0,3.0,London,SW7,property,a beautifully refurbished neutrally decorated double aspect mews house in the heart of what is known locally as knightsbridge village offering executive style accommodation for the
575,14084.0,2.0,4.0,5.0,London,SW1X,flat,long let moments from central sloane square this stunning garden apartment offers superb interiors throughout with clever interior design allowing lots of natural light and  courtyard
576,14083.0,1.0,2.0,3.0,London,SW1X,flat,a stunning two bedroom fourth and fifth floor duplex apartment situated within this prestigious development moments from harrods the property has been interior designed by katharine pooley
577,14083.0,2.0,3.0,3.0,London,SW7,terraced house,short let a very attractive and charming period house which has been recently refurbished and is quietly situated in the heart of knightsbridge village the property offers well balanced accommodation including a light and airy reception room on the
578,14083.0,1.0,4.0,4.0,London,NW1,flat,a stunning contemporary modernised top floor duplex apartment located on the outer circle of regents park is available to rent through knight frank st johns wood the property comprises
579,14083.0,1.0,4.0,3.0,London,SW3,flat,a fabulous recently refurbished four bedroom house in this prime knightsbridge location accommodation comprises principal bedroom with balcony three further double bedrooms two ensuite bathrooms double reception kitchendining room patio
580,14083.0,2.0,4.0,3.0,London,SW1W,terraced house,superbly located within the prestigious belgravia place development this immaculately presented four bedroom lowbuilt contemporary townhouse offers light spacious and flexible
581,14083.0,2.0,5.0,6.0,London,NW11,detached house,monteo london is here to present to you this beautiful  beds  baths detached house set behind gates this breathtaking family home has been meticulously designed and built to the highest
582,14083.0,2.0,4.0,4.0,London,SW3,property,a truly sublime four bedroom house on a popular residential street in the heart of chelsea the property has been interior designed throughout and benefits from state of the art fixtures and
583,14083.0,1.0,4.0,3.0,London,SW7,flat,an exceptional four bedroom mews house with private roof terrace and internal lift located on a quiet residential street in south kensington the property has been exquisitely designed by a
584,14083.0,2.0,3.0,3.0,London,SW7,mews house,located in this highly sought after quintessentially cobbled mews in the very heart of knightsbridge this  bedroom property has been fully refurbished to an incredibly high level and finished to more than exacting detail the mews boasts hardwood
585,11917.0,2.0,5.0,3.0,London,SW1P,end terrace house,exceptional  bedroom family home of over  sq ft beautifully refurbished immaculately presented and enviably located amongst londons most iconic landmarks location storeys gate runs
586,11917.0,2.0,3.0,3.0,London,W1U,flat,a threebedroom luxury penthouse on the fifth floor of an attractive grade ii listed georgian building close to regents parklift to penthousetwo south facing windows solid wood flooring
587,11917.0,2.0,7.0,5.0,London,W2,property,a substantial  bedroom family home extending to  sqft  sqmtrs and arranged over lower ground raised ground and three upper floors the generously proportioned amenities include
588,11917.0,2.0,5.0,4.0,London,SW7,property,stunning five bedroom mews house in a prime kensington location this wonderful house provides  square feet of flexible living space and is located close to both the royal albert hall and
589,11916.0,2.0,2.0,2.0,London,SW1A,flat,napier watt are delighted to offer this beautiful  bedroom  bathroom luxury apartment located in the heart of mayfair directly behind the ritz hotel the apartment comprises of  sqft
